scrubbed_family,scrubbed_species_binomial,latitude,longitude,date_collected,datasource,custodial_institution_codes,collection_code
Nyctaginaceae,Abronia crux-maltae,37.785829,-117.632074,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia crux-maltae,39.58,-118.84,6/4/1989,GBIF,USU,UTC
Nyctaginaceae,Abronia crux-maltae,38.541887,-118.427922,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia crux-maltae,NA,NA,5/1/1970,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia crux-maltae,37.785,-116.87861,6/3/1941,NY,NY,Herbarium
Nyctaginaceae,Abronia crux-maltae,NA,NA,5/27/1937,ARIZ,NA,NA
Nyctaginaceae,Abronia crux-maltae,NA,NA,6/13/1967,ARIZ,NA,NA
Nyctaginaceae,Abronia crux-maltae,NA,NA,6/13/1937,ARIZ,NA,NA
Nyctaginaceae,Abronia crux-maltae,41.1206278,-117.69635,6/15/1946,NY,NY,Herbarium
Nyctaginaceae,Abronia crux-maltae,38.049845,-116.451089,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia crux-maltae,40.445544,-118.403097,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia crux-maltae,39.446885,-119.534827,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia crux-maltae,39.236306,-119.591694,5/17/1998,NY,NY,Herbarium
Nyctaginaceae,Abronia crux-maltae,39.945697,-117.026495,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia crux-maltae,39.23,-119.59,5/17/1998,GBIF,USU,UTC
Nyctaginaceae,Abronia crux-maltae,NA,NA,1/19/2008,GBIF,Z,Herbaria of the University and ETH Zürich
Nyctaginaceae,Abronia crux-maltae,39.602421,-118.340938,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia crux-maltae,NA,NA,6/1/1969,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,36.1553,-109.5329,6/23/1973,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,36.9972,-110.1759,6/1/1969,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,NA,NA,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,39.435433,-114.896275,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,38.85,-115.367,6/16/1980,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,36.1083,-109.3507,7/1/1971,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,39.84722,-110.14722,6/23/1998,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,44.525535,-107.987498,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,NA,NA,6/1/1969,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,NA,NA,6/1/1955,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,NA,NA,8/1/1979,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,NA,NA,8/1/1937,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,38.242167,-112.787222,6/26/2006,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,38.217,-111.117,7/29/1967,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,35.8764,-110.6404,6/1/1937,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,36.8634,-112.739,6/8/1936,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,38.3625,-109.61306,6/7/1997,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,37.12066667,-113.1843056,6/7/2005,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,38.96194,-110.18778,5/29/2008,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,35.76602778,-113.3728889,6/7/2005,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,NA,NA,5/27/1934,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,36.2475,-111.125,6/2/1969,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,34.9149,-110.1901,6/1/1981,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,36.416833,-114.095639,4/27/2005,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,36.144,-109.5305,7/7/1971,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,35.9703,-113.3163,3/27/1974,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,34.9149,-110.1901,6/1/1981,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,NA,NA,5/30/1968,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,36.8578,-112.7564,5/1/1968,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,37.18333,-109.8525,6/15/2005,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,36.9394,-113.9294,4/1/1963,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,38.97194,-109.71278,6/13/1947,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,36.6508,-110.4324,NA,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,38.92278,-111.24861,1894-06-16,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,36.1083,-109.3507,7/3/1971,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,39.978797,-116.269805,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,37.17508333,-109.8581111,6/4/2005,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,38.049845,-116.451089,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,35.38362,-109.488456,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,36.0867,-111.8638,5/12/1973,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,NA,NA,6/2/1988,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,NA,NA,8/1/1968,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,NA,NA,6/1/1969,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,NA,NA,4/19/1979,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,NA,NA,6/14/1974,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,NA,NA,6/1/1969,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,NA,NA,6/15/1969,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,NA,NA,6/15/1969,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,NA,NA,7/29/1967,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,NA,NA,6/1/1939,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,41.99139,-111.95306,7/27/2008,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,NA,NA,6/12/1969,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,38.88725,-115.975,7/8/2008,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,NA,NA,5/8/1940,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,NA,NA,4/1/1942,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,36.1908,-111.8043,5/1/1939,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,36.0833,-111.4167,8/1/1945,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,36.1336,-109.4679,3/29/1972,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,36.1,-111.8,8/1/1970,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,NA,NA,8/12/1979,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,35.2981,-111.0063,5/27/1934,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,NA,NA,3/18/1974,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,36.56555556,-113.2425,9/22/2003,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,35.38987632,-110.3193049,6/16/1901,GBIF,US,Botany
Nyctaginaceae,Abronia elliptica,41.131015,-115.354139,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,NA,NA,8/24/1968,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,36.82433,-108.48192,6/3/2005,GBIF,NMC,Herb
Nyctaginaceae,Abronia elliptica,NA,NA,8/13/1937,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,39.021885,-108.468152,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,NA,NA,7/1/1975,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,39.083,-116.9,6/5/1978,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,36.5972,-111.0743,7/26/1934,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,36.5833,-110.1497,6/1/1935,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,NA,NA,5/29/1966,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,35.8764,-110.6404,6/18/1935,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,NA,NA,6/11/1937,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,36.7924,-111.6439,5/6/1940,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,NA,NA,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,NA,NA,8/21/1970,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,36.225,-111.3988,6/4/1963,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,38.81694444,-111.3305556,6/9/2005,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,36.9736,-113.2702,6/10/1941,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,NA,NA,8/23/1972,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,NA,NA,6/1/1969,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,37.89611,-114.57944,5/20/1941,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,38.013248,-108.426142,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,36.94556,-112.58,6/1/1936,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,39.28,-108.96,5/25/1976,GBIF,USU,UTC
Nyctaginaceae,Abronia elliptica,38.788361,-115.854361,6/7/2009,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,36.30472,-111.46417,6/1/1964,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,NA,NA,5/2/1942,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,NA,NA,6/1/1969,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,38.97,-109.32,5/11/1941,GBIF,USU,UTC
Nyctaginaceae,Abronia elliptica,35.06,-110.6319,6/1/1988,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,39.975262,-108.199107,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,36.93556,-111.48306,5/1/1963,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,36.135,-111.2399,6/1/1937,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,NA,NA,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,38.36877778,-116.4844722,5/27/2004,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,36.5833,-110.1497,6/5/1935,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,36.7955,-111.7038,4/17/1979,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,36.82433333,-108.4819167,6/3/2005,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,38.405803,-108.269076,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,NA,NA,6/1/1969,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,NA,NA,6/20/1964,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,NA,NA,5/31/1968,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,NA,NA,6/6/1939,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,36.1336,-109.4679,3/1/1972,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,36.40988889,-110.8303056,6/4/2005,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,36.96692,-109.56462,6/1/1939,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,38.862219,-107.861186,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,36.68686111,-111.9493333,6/7/2005,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,35.2981,-111.0063,5/1/1934,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,38.9208,-108.496,NA,GBIF,KU,KANU
Nyctaginaceae,Abronia elliptica,NA,NA,5/1/1984,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,36.84162785,-108.1215018,5/10/1982,GBIF,UNM,Herb
Nyctaginaceae,Abronia elliptica,36.76278,-113.54861,5/1/1940,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,43.028429,-108.628992,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,36.304,-111.864,3/1/1974,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,38.41,-109.82,6/5/1992,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,NA,NA,6/1/1969,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,36.144,-109.5305,7/1/1971,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,41.657588,-108.894093,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,NA,NA,6/1/1974,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,38.553694,-116.734694,7/3/1991,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,NA,NA,5/18/1965,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,36.9051,-113.9327,4/17/1937,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,37.433,-109.433,5/3/1985,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,36.9394,-113.9294,4/14/1963,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,36.9736,-113.2702,6/1/1941,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,NA,NA,6/1/1975,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,NA,NA,8/1/1968,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,NA,NA,6/1/1969,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,41.649318,-105.743583,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,NA,NA,5/1/1968,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,36.135,-111.2399,6/2/1935,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,39.07175,-110.672278,6/13/2006,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,38.94905556,-108.4788056,6/13/2005,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,36.257,-112.892,5/24/1973,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,37.21694,-112.93556,5/5/1942,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,NA,NA,5/1/1948,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,36.1309,-109.5364,3/29/1972,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,NA,NA,7/1/1957,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,36.8578,-112.7564,5/30/1968,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,40.76,-111.89,1879-08-26,GBIF,USU,UTC
Nyctaginaceae,Abronia elliptica,36.5972,-111.0743,7/1/1934,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,NA,NA,6/9/1966,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,37.28444,-109.55167,8/25/1911,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,37.335739,-108.595519,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,37.56163889,-109.5805556,6/4/2005,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,39.01,-109.84,6/2/1992,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,36.63438889,-111.63875,6/7/2005,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,NA,NA,6/16/1900,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,35.02388,-110.43096,5/1/1934,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,36.512598,-108.323153,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,38.383,-113.667,6/1/1980,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,35.9361,-110.6482,5/1/1934,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,36.1309,-109.5364,3/1/1972,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,NA,NA,5/1/1965,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,36.1553,-109.5329,1/1/1939,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,NA,NA,6/27/1955,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,38.2848,-108.8052,NA,GBIF,CS,Herbarium
Nyctaginaceae,Abronia elliptica,38.46556,-109.60111,6/6/1997,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,36.1553,-109.5329,1/1/1939,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,NA,NA,5/1/1963,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,36.225,-111.3988,6/1/1963,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,NA,NA,8/24/1968,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,36.1347,-110.9698,6/1/1932,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,40.66693022,-111.9214801,1879-08-26,GBIF,US,Botany
Nyctaginaceae,Abronia elliptica,35.06,-110.6319,6/20/1988,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,36.9001,-110.2337,6/7/1966,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,NA,NA,7/1/1967,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,35.8367,-110.3815,5/17/1934,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,38.283,-114.017,6/2/1980,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,NA,NA,4/19/1942,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,36.9051,-113.9327,4/17/1937,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,41.28599,-110.546505,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,NA,NA,5/16/1963,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,36.9001,-110.2337,6/1/1966,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,41.5455,-109.4620556,6/12/2005,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,36.77088533,-108.4581129,4/23/1981,GBIF,UNM,Herb
Nyctaginaceae,Abronia elliptica,36.0867,-111.8638,5/1/1973,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,35.8764,-110.6404,6/1/1935,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,NA,NA,5/1/1942,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,NA,NA,9/1/1938,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,36.82,-113.1713889,8/20/2003,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,NA,NA,6/11/1901,MO,MO,NA
Nyctaginaceae,Abronia elliptica,36.7275,-110.2551,6/2/1969,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,35.2981,-111.0063,5/1/1934,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,NA,NA,5/12/1973,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,NA,NA,4/27/1936,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,NA,NA,NA,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,NA,NA,4/4/1976,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,38.9,-109.3,5/26/1980,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,39.00166667,-109.4677778,5/18/2001,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,36.94556,-112.58,6/8/1936,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,NA,NA,6/1/1969,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,35.8764,-110.6404,6/8/1937,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,37.14583333,-113.67425,6/6/2005,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,37.59222,-111.99444,6/9/1947,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,36.70188889,-108.2359722,6/3/2005,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,37.0817028,-112.527325,6/20/1940,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,NA,NA,7/25/1957,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,41.05583,-114.05194,5/27/1942,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,NA,NA,5/3/1963,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,NA,NA,6/21/1939,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,37.38722222,-109.5438889,5/28/1999,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,39.01277778,-109.4777778,5/18/2001,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,36.0802,-111.8775,8/1/1972,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,35.2981,-111.0063,5/27/1934,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,39.603247,-107.896925,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,36.77088533,-108.4581129,4/23/1981,GBIF,UNM,Herb
Nyctaginaceae,Abronia elliptica,38.9969077,-110.7015563,1894-06-16,GBIF,US,Botany
Nyctaginaceae,Abronia elliptica,35.9361,-110.6482,5/18/1934,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,37.383,-111.85,6/6/1967,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,40.30963889,-109.6907222,6/11/2005,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,37.615,-114.25778,5/27/1945,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,37.22,-111.93,6/3/1981,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,36.70189,-108.23597,6/3/2005,GBIF,NMC,Herb
Nyctaginaceae,Abronia elliptica,37.1740667,-111.967083,5/2/2001,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,40.586889,-109.4705,6/9/1971,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,35.835573,-111.768163,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,36.7275,-110.2551,6/1/1969,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,38.46,-107.79,6/17/1985,GBIF,USU,UTC
Nyctaginaceae,Abronia elliptica,36.8634,-112.739,6/1/1936,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,39.84472,-109.80806,6/21/1998,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,NA,NA,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,39.74138889,-109.3522222,NA,GBIF,CS,Herbarium
Nyctaginaceae,Abronia elliptica,37.533,-109.667,5/5/1961,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,NA,NA,6/1/1966,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,37.833,-110.21333,6/18/1995,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,NA,NA,6/11/1901,MO,MO,NA
Nyctaginaceae,Abronia elliptica,37.06665833,-112.6564017,5/23/2006,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,35.9703,-113.3163,3/1/1974,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,37.61278,-111.89639,6/8/2009,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,38.94397222,-110.3753333,6/9/2005,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,NA,NA,6/13/1932,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,38.83605556,-109.99425,6/9/2005,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,NA,NA,9/4/1938,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,36.30472,-111.46417,5/1/1968,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,39.624387,-106.703546,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,37.317,-109.525,5/19/1973,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,NA,NA,5/1/1966,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,NA,NA,7/16/1975,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,39.86177778,-110.2494167,6/11/2005,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,37.641515,-114.875416,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,41.403417,-113.944889,6/16/1996,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,34.46667,-111.13333,5/1/1985,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,41.0979333,-108.7926167,6/17/1997,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,38.35,-110.117,5/10/1983,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,NA,NA,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,NA,NA,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,42.260038,-110.702663,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,36.201751,-115.022815,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Abronia elliptica,36.9972,-110.1759,6/2/1969,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,41.317,-115.233,6/13/1985,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,36.7924,-111.6439,5/1/1940,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,NA,NA,5/10/1985,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,36.135,-111.2399,6/8/1937,ARIZ,NA,NA
Nyctaginaceae,Abronia elliptica,39.3,-109.217,5/12/1997,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,38.36,-116.48,5/27/2004,GBIF,USU,UTC
Nyctaginaceae,Abronia elliptica,36.81805556,-108.3528611,6/3/2005,NY,NY,Herbarium
Nyctaginaceae,Abronia elliptica,NA,NA,4/1/1936,GBIF,Herbarium,ARIZ
Nyctaginaceae,Abronia elliptica,36.79614569,-108.4896559,4/14/1995,GBIF,UNM,Herb
